country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year,gdp_for_year ($),gdp_per_capita ($),generation
Qatar,2016,male,35-54 years,27,675747,4,Qatar2016,,152451923077,62484,Generation X
Qatar,2016,male,25-34 years,21,676108,3.11,Qatar2016,,152451923077,62484,Millenials
Qatar,2016,male,55-74 years,2,99266,2.01,Qatar2016,,152451923077,62484,Boomers
Qatar,2016,female,35-54 years,3,179374,1.67,Qatar2016,,152451923077,62484,Generation X
Qatar,2016,female,25-34 years,2,164901,1.21,Qatar2016,,152451923077,62484,Millenials
Qatar,2016,female,15-24 years,0,88675,0,Qatar2016,,152451923077,62484,Millenials
Qatar,2016,female,55-74 years,0,26182,0,Qatar2016,,152451923077,62484,Boomers
Qatar,2016,female,75+ years,0,3250,0,Qatar2016,,152451923077,62484,Silent
Qatar,2016,male,75+ years,0,6093,0,Qatar2016,,152451923077,62484,Silent
Republic of Korea,2011,male,75+ years,1276,688365,185.37,Republic of Korea2011,,1202463682634,25157,Silent
Republic of Korea,2011,male,55-74 years,3393,4177826,81.21,Republic of Korea2011,,1202463682634,25157,Boomers
Republic of Korea,2011,female,75+ years,894,1360809,65.7,Republic of Korea2011,,1202463682634,25157,Silent
Republic of Korea,2011,male,35-54 years,4255,8696946,48.93,Republic of Korea2011,,1202463682634,25157,Generation X
Republic of Korea,2011,male,25-34 years,1384,3868804,35.77,Republic of Korea2011,,1202463682634,25157,Millenials
Republic of Korea,2011,female,55-74 years,1178,4598818,25.62,Republic of Korea2011,,1202463682634,25157,Boomers
Republic of Korea,2011,female,25-34 years,901,3682791,24.47,Republic of Korea2011,,1202463682634,25157,Millenials
Republic of Korea,2011,female,35-54 years,1694,8426582,20.1,Republic of Korea2011,,1202463682634,25157,Generation X
Republic of Korea,2011,male,15-24 years,528,3543608,14.9,Republic of Korea2011,,1202463682634,25157,Millenials
Republic of Korea,2011,female,15-24 years,347,3161440,10.98,Republic of Korea2011,,1202463682634,25157,Millenials
Republic of Korea,2011,male,5-14 years,30,2914466,1.03,Republic of Korea2011,,1202463682634,25157,Generation Z
Republic of Korea,2011,female,5-14 years,26,2677562,0.97,Republic of Korea2011,,1202463682634,25157,Generation Z
Republic of Korea,2012,male,75+ years,1137,745816,152.45,Republic of Korea2012,,1222807284485,25464,Silent
Republic of Korea,2012,male,55-74 years,3039,4379584,69.39,Republic of Korea2012,,1222807284485,25464,Boomers
Republic of Korea,2012,female,75+ years,887,1444622,61.4,Republic of Korea2012,,1222807284485,25464,Silent
Republic of Korea,2012,male,35-54 years,3732,8693747,42.93,Republic of Korea2012,,1222807284485,25464,Generation X
Republic of Korea,2012,male,25-34 years,1210,3795994,31.88,Republic of Korea2012,,1222807284485,25464,Millenials
Republic of Korea,2012,female,55-74 years,1060,4778393,22.18,Republic of Korea2012,,1222807284485,25464,Boomers
Republic of Korea,2012,female,25-34 years,733,3604570,20.34,Republic of Korea2012,,1222807284485,25464,Millenials
Republic of Korea,2012,female,35-54 years,1539,8431939,18.25,Republic of Korea2012,,1222807284485,25464,Generation X
Republic of Korea,2012,male,15-24 years,475,3573502,13.29,Republic of Korea2012,,1222807284485,25464,Millenials
Republic of Korea,2012,female,15-24 years,299,3188031,9.38,Republic of Korea2012,,1222807284485,25464,Millenials
Republic of Korea,2012,male,5-14 years,28,2802575,1,Republic of Korea2012,,1222807284485,25464,Generation Z
Republic of Korea,2012,female,5-14 years,20,2582212,0.77,Republic of Korea2012,,1222807284485,25464,Generation Z
Republic of Korea,2013,male,75+ years,1191,806960,147.59,Republic of Korea2013,,1305604981272,27060,Silent
Republic of Korea,2013,male,55-74 years,3136,4595358,68.24,Republic of Korea2013,,1305604981272,27060,Boomers
Republic of Korea,2013,female,75+ years,816,1531049,53.3,Republic of Korea2013,,1305604981272,27060,Silent
Republic of Korea,2013,male,35-54 years,4112,8662051,47.47,Republic of Korea2013,,1305604981272,27060,Generation X
Republic of Korea,2013,male,25-34 years,1126,3731895,30.17,Republic of Korea2013,,1305604981272,27060,Millenials
Republic of Korea,2013,female,55-74 years,1004,4970200,20.2,Republic of Korea2013,,1305604981272,27060,Boomers
Republic of Korea,2013,female,25-34 years,698,3536920,19.73,Republic of Korea2013,,1305604981272,27060,Millenials
Republic of Korea,2013,female,35-54 years,1550,8407766,18.44,Republic of Korea2013,,1305604981272,27060,Generation X
Republic of Korea,2013,male,15-24 years,473,3589652,13.18,Republic of Korea2013,,1305604981272,27060,Millenials
Republic of Korea,2013,female,15-24 years,283,3205797,8.83,Republic of Korea2013,,1305604981272,27060,Millenials
Republic of Korea,2013,male,5-14 years,21,2708467,0.78,Republic of Korea2013,,1305604981272,27060,Generation Z
Republic of Korea,2013,female,5-14 years,16,2502109,0.64,Republic of Korea2013,,1305604981272,27060,Generation Z
Republic of Korea,2014,male,75+ years,1090,875829,124.45,Republic of Korea2014,,1411333926201,29120,Silent
Republic of Korea,2014,male,55-74 years,2952,4819912,61.25,Republic of Korea2014,,1411333926201,29120,Boomers
Republic of Korea,2014,male,35-54 years,4085,8631486,47.33,Republic of Korea2014,,1411333926201,29120,Generation X
Republic of Korea,2014,female,75+ years,721,1627234,44.31,Republic of Korea2014,,1411333926201,29120,Silent
Republic of Korea,2014,male,25-34 years,1133,3662939,30.93,Republic of Korea2014,,1411333926201,29120,Millenials
Republic of Korea,2014,female,25-34 years,643,3460437,18.58,Republic of Korea2014,,1411333926201,29120,Millenials
Republic of Korea,2014,female,55-74 years,961,5173521,18.58,Republic of Korea2014,,1411333926201,29120,Boomers
Republic of Korea,2014,female,35-54 years,1506,8376722,17.98,Republic of Korea2014,,1411333926201,29120,Generation X
Republic of Korea,2014,male,15-24 years,453,3588494,12.62,Republic of Korea2014,,1411333926201,29120,Millenials
Republic of Korea,2014,female,15-24 years,257,3209671,8.01,Republic of Korea2014,,1411333926201,29120,Millenials
Republic of Korea,2014,male,5-14 years,22,2615352,0.84,Republic of Korea2014,,1411333926201,29120,Generation Z
Republic of Korea,2014,female,5-14 years,11,2424320,0.45,Republic of Korea2014,,1411333926201,29120,Generation Z
Republic of Korea,2015,male,75+ years,1329,944284,140.74,Republic of Korea2015,,1382764027114,28410,Silent
Republic of Korea,2015,male,55-74 years,3123,5071921,61.57,Republic of Korea2015,,1382764027114,28410,Boomers
Republic of Korea,2015,female,75+ years,750,1721418,43.57,Republic of Korea2015,,1382764027114,28410,Silent
Republic of Korea,2015,male,35-54 years,3678,8593620,42.8,Republic of Korea2015,,1382764027114,28410,Generation X
Republic of Korea,2015,male,25-34 years,988,3573299,27.65,Republic of Korea2015,,1382764027114,28410,Millenials
Republic of Korea,2015,female,55-74 years,990,5412589,18.29,Republic of Korea2015,,1382764027114,28410,Boomers
Republic of Korea,2015,female,25-34 years,572,3353452,17.06,Republic of Korea2015,,1382764027114,28410,Millenials
Republic of Korea,2015,female,35-54 years,1372,8337331,16.46,Republic of Korea2015,,1382764027114,28410,Generation X
Republic of Korea,2015,male,15-24 years,421,3580725,11.76,Republic of Korea2015,,1382764027114,28410,Millenials
Republic of Korea,2015,female,15-24 years,256,3211732,7.97,Republic of Korea2015,,1382764027114,28410,Millenials
Republic of Korea,2015,male,5-14 years,17,2523952,0.67,Republic of Korea2015,,1382764027114,28410,Generation Z
Republic of Korea,2015,female,5-14 years,14,2347429,0.6,Republic of Korea2015,,1382764027114,28410,Generation Z
Romania,2011,male,55-74 years,668,2000334,33.39,Romania2011,0.786,184367381749,9086,Boomers
Romania,2011,male,35-54 years,896,3050462,29.37,Romania2011,0.786,184367381749,9086,Generation X
Romania,2011,male,75+ years,143,534670,26.75,Romania2011,0.786,184367381749,9086,Silent
Romania,2011,male,25-34 years,233,1719127,13.55,Romania2011,0.786,184367381749,9086,Millenials
Romania,2011,male,15-24 years,186,1438023,12.93,Romania2011,0.786,184367381749,9086,Millenials
Romania,2011,female,75+ years,62,884450,7.01,Romania2011,0.786,184367381749,9086,Silent
Romania,2011,female,55-74 years,152,2450665,6.2,Romania2011,0.786,184367381749,9086,Boomers
Romania,2011,female,35-54 years,117,3048485,3.84,Romania2011,0.786,184367381749,9086,Generation X
Romania,2011,female,15-24 years,30,1379354,2.17,Romania2011,0.786,184367381749,9086,Millenials
Romania,2011,female,25-34 years,30,1635487,1.83,Romania2011,0.786,184367381749,9086,Millenials
Romania,2011,male,5-14 years,16,1104004,1.45,Romania2011,0.786,184367381749,9086,Generation Z
Romania,2011,female,5-14 years,3,1046640,0.29,Romania2011,0.786,184367381749,9086,Generation Z
Romania,2012,male,55-74 years,667,2037178,32.74,Romania2012,0.788,171664638717,9015,Boomers
Romania,2012,male,35-54 years,903,2880956,31.34,Romania2012,0.788,171664638717,9015,Generation X
Romania,2012,male,75+ years,152,549396,27.67,Romania2012,0.788,171664638717,9015,Silent
Romania,2012,male,25-34 years,253,1438391,17.59,Romania2012,0.788,171664638717,9015,Millenials
Romania,2012,male,15-24 years,156,1240383,12.58,Romania2012,0.788,171664638717,9015,Millenials
Romania,2012,female,55-74 years,135,2465486,5.48,Romania2012,0.788,171664638717,9015,Boomers
Romania,2012,female,75+ years,42,927366,4.53,Romania2012,0.788,171664638717,9015,Silent
Romania,2012,female,35-54 years,112,2816257,3.98,Romania2012,0.788,171664638717,9015,Generation X
Romania,2012,female,25-34 years,32,1373925,2.33,Romania2012,0.788,171664638717,9015,Millenials
Romania,2012,female,15-24 years,27,1168598,2.31,Romania2012,0.788,171664638717,9015,Millenials
Romania,2012,male,5-14 years,11,1100497,1,Romania2012,0.788,171664638717,9015,Generation Z
Romania,2012,female,5-14 years,5,1043161,0.48,Romania2012,0.788,171664638717,9015,Generation Z
Romania,2013,male,55-74 years,676,2052427,32.94,Romania2013,0.791,191549024911,10080,Boomers
Romania,2013,male,35-54 years,830,2902422,28.6,Romania2013,0.791,191549024911,10080,Generation X
Romania,2013,male,75+ years,158,561583,28.13,Romania2013,0.791,191549024911,10080,Silent
Romania,2013,male,25-34 years,237,1438227,16.48,Romania2013,0.791,191549024911,10080,Millenials
Romania,2013,male,15-24 years,134,1198610,11.18,Romania2013,0.791,191549024911,10080,Millenials
Romania,2013,female,75+ years,53,952420,5.56,Romania2013,0.791,191549024911,10080,Silent
Romania,2013,female,55-74 years,135,2471792,5.46,Romania2013,0.791,191549024911,10080,Boomers
Romania,2013,female,35-54 years,119,2811283,4.23,Romania2013,0.791,191549024911,10080,Generation X
Romania,2013,female,25-34 years,29,1355015,2.14,Romania2013,0.791,191549024911,10080,Millenials
Romania,2013,female,15-24 years,22,1124343,1.96,Romania2013,0.791,191549024911,10080,Millenials
Romania,2013,male,5-14 years,8,1096591,0.73,Romania2013,0.791,191549024911,10080,Generation Z
Romania,2013,female,5-14 years,6,1038632,0.58,Romania2013,0.791,191549024911,10080,Generation Z
Romania,2014,male,55-74 years,644,2061013,31.25,Romania2014,0.793,199493490983,10526,Boomers
Romania,2014,male,75+ years,172,572374,30.05,Romania2014,0.793,199493490983,10526,Silent
Romania,2014,male,35-54 years,705,2917749,24.16,Romania2014,0.793,199493490983,10526,Generation X
Romania,2014,male,25-34 years,230,1430960,16.07,Romania2014,0.793,199493490983,10526,Millenials
Romania,2014,male,15-24 years,125,1158355,10.79,Romania2014,0.793,199493490983,10526,Millenials
Romania,2014,female,75+ years,58,976072,5.94,Romania2014,0.793,199493490983,10526,Silent
Romania,2014,female,55-74 years,138,2470673,5.59,Romania2014,0.793,199493490983,10526,Boomers
Romania,2014,female,35-54 years,91,2812215,3.24,Romania2014,0.793,199493490983,10526,Generation X
Romania,2014,female,25-34 years,18,1335635,1.35,Romania2014,0.793,199493490983,10526,Millenials
Romania,2014,female,15-24 years,14,1087344,1.29,Romania2014,0.793,199493490983,10526,Millenials
Romania,2014,male,5-14 years,11,1094389,1.01,Romania2014,0.793,199493490983,10526,Generation Z
Romania,2014,female,5-14 years,3,1035456,0.29,Romania2014,0.793,199493490983,10526,Generation Z
Romania,2015,male,75+ years,189,578683,32.66,Romania2015,,177911101680,9431,Silent
Romania,2015,male,55-74 years,631,2065830,30.54,Romania2015,,177911101680,9431,Boomers
Romania,2015,male,35-54 years,734,2931496,25.04,Romania2015,,177911101680,9431,Generation X
Romania,2015,male,25-34 years,198,1398510,14.16,Romania2015,,177911101680,9431,Millenials
Romania,2015,male,15-24 years,123,1126484,10.92,Romania2015,,177911101680,9431,Millenials
Romania,2015,female,75+ years,66,991307,6.66,Romania2015,,177911101680,9431,Silent
Romania,2015,female,55-74 years,129,2467460,5.23,Romania2015,,177911101680,9431,Boomers
Romania,2015,female,35-54 years,104,2818504,3.69,Romania2015,,177911101680,9431,Generation X
Romania,2015,female,25-34 years,24,1307443,1.84,Romania2015,,177911101680,9431,Millenials
Romania,2015,female,15-24 years,15,1060311,1.41,Romania2015,,177911101680,9431,Millenials
Romania,2015,male,5-14 years,11,1088177,1.01,Romania2015,,177911101680,9431,Generation Z
Romania,2015,female,5-14 years,4,1029722,0.39,Romania2015,,177911101680,9431,Generation Z
Romania,2016,male,55-74 years,615,2068747,29.73,Romania2016,,187805922349,10020,Boomers
Romania,2016,male,75+ years,171,579838,29.49,Romania2016,,187805922349,10020,Silent
Romania,2016,male,35-54 years,632,2945568,21.46,Romania2016,,187805922349,10020,Generation X
Romania,2016,male,25-34 years,134,1359178,9.86,Romania2016,,187805922349,10020,Millenials
Romania,2016,male,15-24 years,91,1101638,8.26,Romania2016,,187805922349,10020,Millenials
Romania,2016,female,75+ years,61,997868,6.11,Romania2016,,187805922349,10020,Silent
Romania,2016,female,55-74 years,112,2462909,4.55,Romania2016,,187805922349,10020,Boomers
Romania,2016,female,35-54 years,96,2823207,3.4,Romania2016,,187805922349,10020,Generation X
Romania,2016,female,25-34 years,27,1264645,2.13,Romania2016,,187805922349,10020,Millenials
Romania,2016,female,15-24 years,14,1041307,1.34,Romania2016,,187805922349,10020,Millenials
Russian Federation,2011,male,75+ years,1485,2093449,70.94,Russian Federation2011,,2051661732060,15226,Silent
Russian Federation,2011,male,25-34 years,6011,11598196,51.83,Russian Federation2011,,2051661732060,15226,Millenials
Russian Federation,2011,male,35-54 years,9411,19684905,47.81,Russian Federation2011,,2051661732060,15226,Generation X
Russian Federation,2011,male,55-74 years,4892,11401026,42.91,Russian Federation2011,,2051661732060,15226,Boomers
Russian Federation,2011,male,15-24 years,3569,10070836,35.44,Russian Federation2011,,2051661732060,15226,Millenials
Russian Federation,2011,female,75+ years,1103,5829088,18.92,Russian Federation2011,,2051661732060,15226,Silent
Russian Federation,2011,female,15-24 years,740,9723773,7.61,Russian Federation2011,,2051661732060,15226,Millenials
Russian Federation,2011,female,55-74 years,1300,17200185,7.56,Russian Federation2011,,2051661732060,15226,Boomers
Russian Federation,2011,female,25-34 years,843,11638171,7.24,Russian Federation2011,,2051661732060,15226,Millenials
Russian Federation,2011,female,35-54 years,1515,21733089,6.97,Russian Federation2011,,2051661732060,15226,Generation X
Russian Federation,2011,male,5-14 years,102,7052757,1.45,Russian Federation2011,,2051661732060,15226,Generation Z
Russian Federation,2011,female,5-14 years,67,6720399,1,Russian Federation2011,,2051661732060,15226,Generation Z
Russian Federation,2012,male,75+ years,1486,2211989,67.18,Russian Federation2012,,2210256976945,16413,Silent
Russian Federation,2012,male,25-34 years,5762,11845892,48.64,Russian Federation2012,,2210256976945,16413,Millenials
Russian Federation,2012,male,35-54 years,8755,19588712,44.69,Russian Federation2012,,2210256976945,16413,Generation X
Russian Federation,2012,male,55-74 years,4804,11597408,41.42,Russian Federation2012,,2210256976945,16413,Boomers
Russian Federation,2012,male,15-24 years,3275,9484213,34.53,Russian Federation2012,,2210256976945,16413,Millenials
Russian Federation,2012,female,75+ years,1095,6062562,18.06,Russian Federation2012,,2210256976945,16413,Silent
Russian Federation,2012,female,25-34 years,866,11827264,7.32,Russian Federation2012,,2210256976945,16413,Millenials
Russian Federation,2012,female,35-54 years,1572,21564691,7.29,Russian Federation2012,,2210256976945,16413,Generation X
Russian Federation,2012,female,55-74 years,1229,17375445,7.07,Russian Federation2012,,2210256976945,16413,Boomers
Russian Federation,2012,female,15-24 years,627,9131383,6.87,Russian Federation2012,,2210256976945,16413,Millenials
Russian Federation,2012,male,5-14 years,107,7159170,1.49,Russian Federation2012,,2210256976945,16413,Generation Z
Russian Federation,2012,female,5-14 years,65,6819793,0.95,Russian Federation2012,,2210256976945,16413,Generation Z
Russian Federation,2013,male,75+ years,1549,2349484,65.93,Russian Federation2013,,2297128039058,17052,Silent
Russian Federation,2013,male,25-34 years,5825,12057910,48.31,Russian Federation2013,,2297128039058,17052,Millenials
Russian Federation,2013,male,35-54 years,8815,19484117,45.24,Russian Federation2013,,2297128039058,17052,Generation X
Russian Federation,2013,male,55-74 years,4644,11808589,39.33,Russian Federation2013,,2297128039058,17052,Boomers
Russian Federation,2013,male,15-24 years,2770,8908926,31.09,Russian Federation2013,,2297128039058,17052,Millenials
Russian Federation,2013,female,75+ years,1000,6355318,15.73,Russian Federation2013,,2297128039058,17052,Silent
Russian Federation,2013,female,35-54 years,1454,21385188,6.8,Russian Federation2013,,2297128039058,17052,Generation X
Russian Federation,2013,female,25-34 years,803,11984461,6.7,Russian Federation2013,,2297128039058,17052,Millenials
Russian Federation,2013,female,55-74 years,1154,17517861,6.59,Russian Federation2013,,2297128039058,17052,Boomers
Russian Federation,2013,female,15-24 years,511,8554683,5.97,Russian Federation2013,,2297128039058,17052,Millenials
Russian Federation,2013,male,5-14 years,111,7327888,1.51,Russian Federation2013,,2297128039058,17052,Generation Z
Russian Federation,2013,female,5-14 years,54,6979537,0.77,Russian Federation2013,,2297128039058,17052,Generation Z
Russian Federation,2014,male,75+ years,1597,2349484,67.97,Russian Federation2014,,2063662665172,15319,Silent
Russian Federation,2014,male,25-34 years,5276,12057910,43.76,Russian Federation2014,,2063662665172,15319,Millenials
Russian Federation,2014,male,35-54 years,8105,19484117,41.6,Russian Federation2014,,2063662665172,15319,Generation X
Russian Federation,2014,male,55-74 years,4501,11808589,38.12,Russian Federation2014,,2063662665172,15319,Boomers
Russian Federation,2014,male,15-24 years,2311,8908926,25.94,Russian Federation2014,,2063662665172,15319,Millenials
Russian Federation,2014,female,75+ years,1019,6355318,16.03,Russian Federation2014,,2063662665172,15319,Silent
Russian Federation,2014,female,55-74 years,1105,17517861,6.31,Russian Federation2014,,2063662665172,15319,Boomers
Russian Federation,2014,female,35-54 years,1297,21385188,6.06,Russian Federation2014,,2063662665172,15319,Generation X
Russian Federation,2014,female,25-34 years,723,11984461,6.03,Russian Federation2014,,2063662665172,15319,Millenials
Russian Federation,2014,female,15-24 years,467,8554683,5.46,Russian Federation2014,,2063662665172,15319,Millenials
Russian Federation,2014,male,5-14 years,96,7327888,1.31,Russian Federation2014,,2063662665172,15319,Generation Z
Russian Federation,2014,female,5-14 years,44,6979537,0.63,Russian Federation2014,,2063662665172,15319,Generation Z
Russian Federation,2015,male,75+ years,1519,2608590,58.23,Russian Federation2015,,1368400705491,9987,Silent
Russian Federation,2015,male,35-54 years,7898,19598084,40.3,Russian Federation2015,,1368400705491,9987,Generation X
Russian Federation,2015,male,25-34 years,4994,12407057,40.25,Russian Federation2015,,1368400705491,9987,Millenials
Russian Federation,2015,male,55-74 years,4443,12564884,35.36,Russian Federation2015,,1368400705491,9987,Boomers
Russian Federation,2015,male,15-24 years,1928,7995706,24.11,Russian Federation2015,,1368400705491,9987,Millenials
Russian Federation,2015,female,75+ years,953,6957819,13.7,Russian Federation2015,,1368400705491,9987,Silent
Russian Federation,2015,female,35-54 years,1391,21387236,6.5,Russian Federation2015,,1368400705491,9987,Generation X
Russian Federation,2015,female,25-34 years,730,12264840,5.95,Russian Federation2015,,1368400705491,9987,Millenials
Russian Federation,2015,female,55-74 years,1062,18280577,5.81,Russian Federation2015,,1368400705491,9987,Boomers
Russian Federation,2015,female,15-24 years,378,7653174,4.94,Russian Federation2015,,1368400705491,9987,Millenials
Russian Federation,2015,male,5-14 years,79,7836667,1.01,Russian Federation2015,,1368400705491,9987,Generation Z
Russian Federation,2015,female,5-14 years,57,7464309,0.76,Russian Federation2015,,1368400705491,9987,Generation Z
Saint Lucia,2011,male,55-74 years,3,10517,28.53,Saint Lucia2011,0.73,1437684815,8826,Boomers
Saint Lucia,2011,male,35-54 years,4,23081,17.33,Saint Lucia2011,0.73,1437684815,8826,Generation X
Saint Lucia,2011,male,25-34 years,1,13402,7.46,Saint Lucia2011,0.73,1437684815,8826,Millenials
Saint Lucia,2011,female,15-24 years,0,15844,0,Saint Lucia2011,0.73,1437684815,8826,Millenials
Saint Lucia,2011,female,25-34 years,0,14012,0,Saint Lucia2011,0.73,1437684815,8826,Millenials
Saint Lucia,2011,female,35-54 years,0,24250,0,Saint Lucia2011,0.73,1437684815,8826,Generation X
Saint Lucia,2011,female,5-14 years,0,13949,0,Saint Lucia2011,0.73,1437684815,8826,Generation Z
Saint Lucia,2011,female,55-74 years,0,11141,0,Saint Lucia2011,0.73,1437684815,8826,Boomers
Saint Lucia,2011,female,75+ years,0,3936,0,Saint Lucia2011,0.73,1437684815,8826,Silent
Saint Lucia,2011,male,15-24 years,0,15798,0,Saint Lucia2011,0.73,1437684815,8826,Millenials
Saint Lucia,2011,male,5-14 years,0,14055,0,Saint Lucia2011,0.73,1437684815,8826,Generation Z
Saint Lucia,2011,male,75+ years,0,2907,0,Saint Lucia2011,0.73,1437684815,8826,Silent
Saint Lucia,2012,male,75+ years,1,2977,33.59,Saint Lucia2012,0.73,1436803333,8764,Silent
Saint Lucia,2012,male,35-54 years,4,23432,17.07,Saint Lucia2012,0.73,1436803333,8764,Generation X
Saint Lucia,2012,male,55-74 years,1,10788,9.27,Saint Lucia2012,0.73,1436803333,8764,Boomers
Saint Lucia,2012,male,25-34 years,1,13446,7.44,Saint Lucia2012,0.73,1436803333,8764,Millenials
Saint Lucia,2012,male,5-14 years,1,13592,7.36,Saint Lucia2012,0.73,1436803333,8764,Generation Z
Saint Lucia,2012,male,15-24 years,1,16016,6.24,Saint Lucia2012,0.73,1436803333,8764,Millenials
Saint Lucia,2012,female,35-54 years,1,24624,4.06,Saint Lucia2012,0.73,1436803333,8764,Generation X
Saint Lucia,2012,female,15-24 years,0,16001,0,Saint Lucia2012,0.73,1436803333,8764,Millenials
Saint Lucia,2012,female,25-34 years,0,14085,0,Saint Lucia2012,0.73,1436803333,8764,Millenials
Saint Lucia,2012,female,5-14 years,0,13460,0,Saint Lucia2012,0.73,1436803333,8764,Generation Z
Saint Lucia,2012,female,55-74 years,0,11502,0,Saint Lucia2012,0.73,1436803333,8764,Boomers
Saint Lucia,2012,female,75+ years,0,4017,0,Saint Lucia2012,0.73,1436803333,8764,Silent
Saint Lucia,2013,male,75+ years,1,3037,32.93,Saint Lucia2013,0.729,1489928889,9041,Silent
Saint Lucia,2013,male,25-34 years,3,13451,22.3,Saint Lucia2013,0.729,1489928889,9041,Millenials
Saint Lucia,2013,male,55-74 years,2,11088,18.04,Saint Lucia2013,0.729,1489928889,9041,Boomers
Saint Lucia,2013,male,35-54 years,4,23758,16.84,Saint Lucia2013,0.729,1489928889,9041,Generation X
Saint Lucia,2013,male,15-24 years,2,16184,12.36,Saint Lucia2013,0.729,1489928889,9041,Millenials
Saint Lucia,2013,male,5-14 years,1,13116,7.62,Saint Lucia2013,0.729,1489928889,9041,Generation Z
Saint Lucia,2013,female,35-54 years,1,24949,4.01,Saint Lucia2013,0.729,1489928889,9041,Generation X
Saint Lucia,2013,female,15-24 years,0,16134,0,Saint Lucia2013,0.729,1489928889,9041,Millenials
Saint Lucia,2013,female,25-34 years,0,14124,0,Saint Lucia2013,0.729,1489928889,9041,Millenials
Saint Lucia,2013,female,5-14 years,0,12956,0,Saint Lucia2013,0.729,1489928889,9041,Generation Z
Saint Lucia,2013,female,55-74 years,0,11907,0,Saint Lucia2013,0.729,1489928889,9041,Boomers
Saint Lucia,2013,female,75+ years,0,4086,0,Saint Lucia2013,0.729,1489928889,9041,Silent
Saint Lucia,2014,male,55-74 years,3,11439,26.23,Saint Lucia2014,0.729,1551921037,9372,Boomers
Saint Lucia,2014,male,25-34 years,3,13477,22.26,Saint Lucia2014,0.729,1551921037,9372,Millenials
Saint Lucia,2014,male,35-54 years,4,24066,16.62,Saint Lucia2014,0.729,1551921037,9372,Generation X
Saint Lucia,2014,female,25-34 years,2,14165,14.12,Saint Lucia2014,0.729,1551921037,9372,Millenials
Saint Lucia,2014,female,15-24 years,1,16194,6.18,Saint Lucia2014,0.729,1551921037,9372,Millenials
Saint Lucia,2014,male,15-24 years,1,16267,6.15,Saint Lucia2014,0.729,1551921037,9372,Millenials
Saint Lucia,2014,female,35-54 years,0,25264,0,Saint Lucia2014,0.729,1551921037,9372,Generation X
Saint Lucia,2014,female,5-14 years,0,12464,0,Saint Lucia2014,0.729,1551921037,9372,Generation Z
Saint Lucia,2014,female,55-74 years,0,12366,0,Saint Lucia2014,0.729,1551921037,9372,Boomers
Saint Lucia,2014,female,75+ years,0,4163,0,Saint Lucia2014,0.729,1551921037,9372,Silent
Saint Lucia,2014,male,5-14 years,0,12649,0,Saint Lucia2014,0.729,1551921037,9372,Generation Z
Saint Lucia,2014,male,75+ years,0,3082,0,Saint Lucia2014,0.729,1551921037,9372,Silent
Saint Vincent and Grenadines,2011,male,35-54 years,3,14471,20.73,Saint Vincent and Grenadines2011,0.713,676129407,6759,Generation X
Saint Vincent and Grenadines,2011,female,55-74 years,1,6091,16.42,Saint Vincent and Grenadines2011,0.713,676129407,6759,Boomers
Saint Vincent and Grenadines,2011,male,15-24 years,1,10177,9.83,Saint Vincent and Grenadines2011,0.713,676129407,6759,Millenials
Saint Vincent and Grenadines,2011,female,15-24 years,0,9973,0,Saint Vincent and Grenadines2011,0.713,676129407,6759,Millenials
Saint Vincent and Grenadines,2011,female,25-34 years,0,8686,0,Saint Vincent and Grenadines2011,0.713,676129407,6759,Millenials
Saint Vincent and Grenadines,2011,female,35-54 years,0,13447,0,Saint Vincent and Grenadines2011,0.713,676129407,6759,Generation X
Saint Vincent and Grenadines,2011,female,5-14 years,0,9530,0,Saint Vincent and Grenadines2011,0.713,676129407,6759,Generation Z
Saint Vincent and Grenadines,2011,female,75+ years,0,1807,0,Saint Vincent and Grenadines2011,0.713,676129407,6759,Silent
Saint Vincent and Grenadines,2011,male,25-34 years,0,8921,0,Saint Vincent and Grenadines2011,0.713,676129407,6759,Millenials
Saint Vincent and Grenadines,2011,male,5-14 years,0,9742,0,Saint Vincent and Grenadines2011,0.713,676129407,6759,Generation Z
Saint Vincent and Grenadines,2011,male,55-74 years,0,5909,0,Saint Vincent and Grenadines2011,0.713,676129407,6759,Boomers
Saint Vincent and Grenadines,2011,male,75+ years,0,1283,0,Saint Vincent and Grenadines2011,0.713,676129407,6759,Silent
Saint Vincent and Grenadines,2012,male,25-34 years,2,8898,22.48,Saint Vincent and Grenadines2012,0.715,692933741,6918,Millenials
Saint Vincent and Grenadines,2012,male,15-24 years,2,10078,19.85,Saint Vincent and Grenadines2012,0.715,692933741,6918,Millenials
Saint Vincent and Grenadines,2012,male,55-74 years,1,6126,16.32,Saint Vincent and Grenadines2012,0.715,692933741,6918,Boomers
Saint Vincent and Grenadines,2012,female,35-54 years,2,13558,14.75,Saint Vincent and Grenadines2012,0.715,692933741,6918,Generation X
Saint Vincent and Grenadines,2012,male,35-54 years,2,14545,13.75,Saint Vincent and Grenadines2012,0.715,692933741,6918,Generation X
Saint Vincent and Grenadines,2012,female,15-24 years,1,9859,10.14,Saint Vincent and Grenadines2012,0.715,692933741,6918,Millenials
Saint Vincent and Grenadines,2012,female,25-34 years,0,8700,0,Saint Vincent and Grenadines2012,0.715,692933741,6918,Millenials
